Location,FIPS,Category,geoid,pctChange,geoID
"Cheshire County, New Hampshire",33005,Cardiovascular diseases,0500000US33005,-50.3,0500000US33005
"Coos County, New Hampshire",33007,Cardiovascular diseases,0500000US33007,-41.78,0500000US33007
"Grafton County, New Hampshire",33009,Cardiovascular diseases,0500000US33009,-49.43,0500000US33009
"Hillsborough County, New Hampshire",33011,Cardiovascular diseases,0500000US33011,-55.15,0500000US33011
"Merrimack County, New Hampshire",33013,Cardiovascular diseases,0500000US33013,-48.67,0500000US33013
"Rockingham County, New Hampshire",33015,Cardiovascular diseases,0500000US33015,-53.43,0500000US33015
"Strafford County, New Hampshire",33017,Cardiovascular diseases,0500000US33017,-55.31,0500000US33017
"Sullivan County, New Hampshire",33019,Cardiovascular diseases,0500000US33019,-45.54,0500000US33019
"Atlantic County, New Jersey",34001,Cardiovascular diseases,0500000US34001,-54.08,0500000US34001
"Bergen County, New Jersey",34003,Cardiovascular diseases,0500000US34003,-59.37,0500000US34003
"Burlington County, New Jersey",34005,Cardiovascular diseases,0500000US34005,-53.96,0500000US34005
"Camden County, New Jersey",34007,Cardiovascular diseases,0500000US34007,-54.07,0500000US34007
"Cape May County, New Jersey",34009,Cardiovascular diseases,0500000US34009,-50.83,0500000US34009
"Cumberland County, New Jersey",34011,Cardiovascular diseases,0500000US34011,-45.46,0500000US34011
"Essex County, New Jersey",34013,Cardiovascular diseases,0500000US34013,-53.6,0500000US34013
"Gloucester County, New Jersey",34015,Cardiovascular diseases,0500000US34015,-52.73,0500000US34015
"Hudson County, New Jersey",34017,Cardiovascular diseases,0500000US34017,-61.95,0500000US34017
"Hunterdon County, New Jersey",34019,Cardiovascular diseases,0500000US34019,-60.93,0500000US34019
"Mercer County, New Jersey",34021,Cardiovascular diseases,0500000US34021,-55.88,0500000US34021
"Middlesex County, New Jersey",34023,Cardiovascular diseases,0500000US34023,-58.14,0500000US34023
"Monmouth County, New Jersey",34025,Cardiovascular diseases,0500000US34025,-53.58,0500000US34025
"Morris County, New Jersey",34027,Cardiovascular diseases,0500000US34027,-52.65,0500000US34027
"Ocean County, New Jersey",34029,Cardiovascular diseases,0500000US34029,-44.39,0500000US34029
"Passaic County, New Jersey",34031,Cardiovascular diseases,0500000US34031,-53.68,0500000US34031
"Salem County, New Jersey",34033,Cardiovascular diseases,0500000US34033,-45.62,0500000US34033
"Somerset County, New Jersey",34035,Cardiovascular diseases,0500000US34035,-56.74,0500000US34035
"Sussex County, New Jersey",34037,Cardiovascular diseases,0500000US34037,-50.7,0500000US34037
"Union County, New Jersey",34039,Cardiovascular diseases,0500000US34039,-53.17,0500000US34039
"Warren County, New Jersey",34041,Cardiovascular diseases,0500000US34041,-55.19,0500000US34041
"Bernalillo County, New Mexico",35001,Cardiovascular diseases,0500000US35001,-39.86,0500000US35001
"Catron County, New Mexico",35003,Cardiovascular diseases,0500000US35003,-44.75,0500000US35003
"Chaves County, New Mexico",35005,Cardiovascular diseases,0500000US35005,-31.82,0500000US35005
"Cibola County, New Mexico",35006,Cardiovascular diseases,0500000US35006,-38.93,0500000US35006
"Colfax County, New Mexico",35007,Cardiovascular diseases,0500000US35007,-33.99,0500000US35007
"Curry County, New Mexico",35009,Cardiovascular diseases,0500000US35009,-33.63,0500000US35009
"De Baca County, New Mexico",35011,Cardiovascular diseases,0500000US35011,-40.45,0500000US35011
"Dona Ana County, New Mexico",35013,Cardiovascular diseases,0500000US35013,-45.8,0500000US35013
"Eddy County, New Mexico",35015,Cardiovascular diseases,0500000US35015,-27.51,0500000US35015
"Grant County, New Mexico",35017,Cardiovascular diseases,0500000US35017,-37.92,0500000US35017
"Guadalupe County, New Mexico",35019,Cardiovascular diseases,0500000US35019,-43.93,0500000US35019
"Harding County, New Mexico",35021,Cardiovascular diseases,0500000US35021,-52.27,0500000US35021
"Hidalgo County, New Mexico",35023,Cardiovascular diseases,0500000US35023,-38.85,0500000US35023
"Lea County, New Mexico",35025,Cardiovascular diseases,0500000US35025,-32.9,0500000US35025
"Lincoln County, New Mexico",35027,Cardiovascular diseases,0500000US35027,-50.9,0500000US35027
"Los Alamos County, New Mexico",35028,Cardiovascular diseases,0500000US35028,-47.21,0500000US35028
"Luna County, New Mexico",35029,Cardiovascular diseases,0500000US35029,-32.81,0500000US35029
"McKinley County, New Mexico",35031,Cardiovascular diseases,0500000US35031,-40.78,0500000US35031
"Mora County, New Mexico",35033,Cardiovascular diseases,0500000US35033,-43.29,0500000US35033
"Otero County, New Mexico",35035,Cardiovascular diseases,0500000US35035,-43.73,0500000US35035
"Quay County, New Mexico",35037,Cardiovascular diseases,0500000US35037,-40.79,0500000US35037
"Rio Arriba County, New Mexico",35039,Cardiovascular diseases,0500000US35039,-41.74,0500000US35039
"Roosevelt County, New Mexico",35041,Cardiovascular diseases,0500000US35041,-33.38,0500000US35041
"San Juan County, New Mexico",35045,Cardiovascular diseases,0500000US35045,-39,0500000US35045
"San Miguel County, New Mexico",35047,Cardiovascular diseases,0500000US35047,-36.25,0500000US35047
"Sandoval County, New Mexico",35043,Cardiovascular diseases,0500000US35043,-42.78,0500000US35043
"Santa Fe County, New Mexico",35049,Cardiovascular diseases,0500000US35049,-46.38,0500000US35049
"Sierra County, New Mexico",35051,Cardiovascular diseases,0500000US35051,-30.91,0500000US35051
"Socorro County, New Mexico",35053,Cardiovascular diseases,0500000US35053,-35.83,0500000US35053
"Taos County, New Mexico",35055,Cardiovascular diseases,0500000US35055,-52.3,0500000US35055
"Torrance County, New Mexico",35057,Cardiovascular diseases,0500000US35057,-32.28,0500000US35057
"Union County, New Mexico",35059,Cardiovascular diseases,0500000US35059,-43.87,0500000US35059
"Valencia County, New Mexico",35061,Cardiovascular diseases,0500000US35061,-38.93,0500000US35061
"Albany County, New York",36001,Cardiovascular diseases,0500000US36001,-51.95,0500000US36001
"Allegany County, New York",36003,Cardiovascular diseases,0500000US36003,-43.96,0500000US36003
"Bronx County, New York",36005,Cardiovascular diseases,0500000US36005,-57.14,0500000US36005
"Broome County, New York",36007,Cardiovascular diseases,0500000US36007,-48.33,0500000US36007
"Cattaraugus County, New York",36009,Cardiovascular diseases,0500000US36009,-39.14,0500000US36009
"Cayuga County, New York",36011,Cardiovascular diseases,0500000US36011,-50.64,0500000US36011
"Chautauqua County, New York",36013,Cardiovascular diseases,0500000US36013,-47.08,0500000US36013
"Chemung County, New York",36015,Cardiovascular diseases,0500000US36015,-48.37,0500000US36015
"Chenango County, New York",36017,Cardiovascular diseases,0500000US36017,-32.4,0500000US36017
"Clinton County, New York",36019,Cardiovascular diseases,0500000US36019,-51.91,0500000US36019
"Columbia County, New York",36021,Cardiovascular diseases,0500000US36021,-46.64,0500000US36021
"Cortland County, New York",36023,Cardiovascular diseases,0500000US36023,-52.2,0500000US36023
"Delaware County, New York",36025,Cardiovascular diseases,0500000US36025,-50.26,0500000US36025
"Dutchess County, New York",36027,Cardiovascular diseases,0500000US36027,-52.39,0500000US36027
"Erie County, New York",36029,Cardiovascular diseases,0500000US36029,-54.14,0500000US36029
"Essex County, New York",36031,Cardiovascular diseases,0500000US36031,-55.62,0500000US36031
"Franklin County, New York",36033,Cardiovascular diseases,0500000US36033,-56.17,0500000US36033
"Fulton County, New York",36035,Cardiovascular diseases,0500000US36035,-43.43,0500000US36035
"Genesee County, New York",36037,Cardiovascular diseases,0500000US36037,-48.15,0500000US36037
"Greene County, New York",36039,Cardiovascular diseases,0500000US36039,-49.86,0500000US36039
"Hamilton County, New York",36041,Cardiovascular diseases,0500000US36041,-55.72,0500000US36041
"Herkimer County, New York",36043,Cardiovascular diseases,0500000US36043,-48.7,0500000US36043
"Jefferson County, New York",36045,Cardiovascular diseases,0500000US36045,-56.05,0500000US36045
"Kings County, New York",36047,Cardiovascular diseases,0500000US36047,-58.5,0500000US36047
"Lewis County, New York",36049,Cardiovascular diseases,0500000US36049,-57.9,0500000US36049
"Livingston County, New York",36051,Cardiovascular diseases,0500000US36051,-55.32,0500000US36051
"Madison County, New York",36053,Cardiovascular diseases,0500000US36053,-55.32,0500000US36053
"Monroe County, New York",36055,Cardiovascular diseases,0500000US36055,-47.9,0500000US36055
"Montgomery County, New York",36057,Cardiovascular diseases,0500000US36057,-36.46,0500000US36057
"Nassau County, New York",36059,Cardiovascular diseases,0500000US36059,-55.56,0500000US36059
"New York County, New York",36061,Cardiovascular diseases,0500000US36061,-65.62,0500000US36061
"Niagara County, New York",36063,Cardiovascular diseases,0500000US36063,-44.25,0500000US36063
"Oneida County, New York",36065,Cardiovascular diseases,0500000US36065,-48.11,0500000US36065
"Onondaga County, New York",36067,Cardiovascular diseases,0500000US36067,-53.73,0500000US36067
"Ontario County, New York",36069,Cardiovascular diseases,0500000US36069,-47.01,0500000US36069
"Orange County, New York",36071,Cardiovascular diseases,0500000US36071,-56.6,0500000US36071
"Orleans County, New York",36073,Cardiovascular diseases,0500000US36073,-44.16,0500000US36073
"Oswego County, New York",36075,Cardiovascular diseases,0500000US36075,-52.39,0500000US36075
"Otsego County, New York",36077,Cardiovascular diseases,0500000US36077,-50.04,0500000US36077
"Putnam County, New York",36079,Cardiovascular diseases,0500000US36079,-54.88,0500000US36079
"Queens County, New York",36081,Cardiovascular diseases,0500000US36081,-54.36,0500000US36081
"Rensselaer County, New York",36083,Cardiovascular diseases,0500000US36083,-49.24,0500000US36083
"Richmond County, New York",36085,Cardiovascular diseases,0500000US36085,-51.52,0500000US36085
"Rockland County, New York",36087,Cardiovascular diseases,0500000US36087,-57.04,0500000US36087
"Saint Lawrence County, New York",36089,Cardiovascular diseases,0500000US36089,-49.24,0500000US36089
"Saratoga County, New York",36091,Cardiovascular diseases,0500000US36091,-59.31,0500000US36091
"Schenectady County, New York",36093,Cardiovascular diseases,0500000US36093,-48.34,0500000US36093
"Schoharie County, New York",36095,Cardiovascular diseases,0500000US36095,-58.5,0500000US36095
"Schuyler County, New York",36097,Cardiovascular diseases,0500000US36097,-47.17,0500000US36097
"Seneca County, New York",36099,Cardiovascular diseases,0500000US36099,-45.85,0500000US36099
"Steuben County, New York",36101,Cardiovascular diseases,0500000US36101,-46.31,0500000US36101
"Suffolk County, New York",36103,Cardiovascular diseases,0500000US36103,-52.95,0500000US36103
"Sullivan County, New York",36105,Cardiovascular diseases,0500000US36105,-53.33,0500000US36105
"Tioga County, New York",36107,Cardiovascular diseases,0500000US36107,-56.84,0500000US36107
"Tompkins County, New York",36109,Cardiovascular diseases,0500000US36109,-55.04,0500000US36109
"Ulster County, New York",36111,Cardiovascular diseases,0500000US36111,-56.41,0500000US36111
"Warren County, New York",36113,Cardiovascular diseases,0500000US36113,-56.7,0500000US36113
"Washington County, New York",36115,Cardiovascular diseases,0500000US36115,-58.45,0500000US36115
"Wayne County, New York",36117,Cardiovascular diseases,0500000US36117,-51.27,0500000US36117
"Westchester County, New York",36119,Cardiovascular diseases,0500000US36119,-55.03,0500000US36119
"Wyoming County, New York",36121,Cardiovascular diseases,0500000US36121,-47.8,0500000US36121
"Yates County, New York",36123,Cardiovascular diseases,0500000US36123,-47.82,0500000US36123
"Alamance County, North Carolina",37001,Cardiovascular diseases,0500000US37001,-48.92,0500000US37001
"Alexander County, North Carolina",37003,Cardiovascular diseases,0500000US37003,-52.08,0500000US37003
"Alleghany County, North Carolina",37005,Cardiovascular diseases,0500000US37005,-44.34,0500000US37005
"Anson County, North Carolina",37007,Cardiovascular diseases,0500000US37007,-40.09,0500000US37007
"Ashe County, North Carolina",37009,Cardiovascular diseases,0500000US37009,-46.41,0500000US37009
"Avery County, North Carolina",37011,Cardiovascular diseases,0500000US37011,-45.59,0500000US37011
"Beaufort County, North Carolina",37013,Cardiovascular diseases,0500000US37013,-49.45,0500000US37013
"Bertie County, North Carolina",37015,Cardiovascular diseases,0500000US37015,-52.59,0500000US37015
"Bladen County, North Carolina",37017,Cardiovascular diseases,0500000US37017,-46.33,0500000US37017
"Brunswick County, North Carolina",37019,Cardiovascular diseases,0500000US37019,-56.8,0500000US37019
"Buncombe County, North Carolina",37021,Cardiovascular diseases,0500000US37021,-51.08,0500000US37021
"Burke County, North Carolina",37023,Cardiovascular diseases,0500000US37023,-40.92,0500000US37023
"Cabarrus County, North Carolina",37025,Cardiovascular diseases,0500000US37025,-54.05,0500000US37025
"Caldwell County, North Carolina",37027,Cardiovascular diseases,0500000US37027,-38.45,0500000US37027
"Camden County, North Carolina",37029,Cardiovascular diseases,0500000US37029,-57.56,0500000US37029
"Carteret County, North Carolina",37031,Cardiovascular diseases,0500000US37031,-50.84,0500000US37031
"Caswell County, North Carolina",37033,Cardiovascular diseases,0500000US37033,-46.06,0500000US37033
"Catawba County, North Carolina",37035,Cardiovascular diseases,0500000US37035,-48.88,0500000US37035
"Chatham County, North Carolina",37037,Cardiovascular diseases,0500000US37037,-63.22,0500000US37037
"Cherokee County, North Carolina",37039,Cardiovascular diseases,0500000US37039,-30.77,0500000US37039
"Chowan County, North Carolina",37041,Cardiovascular diseases,0500000US37041,-47.48,0500000US37041
"Clay County, North Carolina",37043,Cardiovascular diseases,0500000US37043,-43.96,0500000US37043
"Cleveland County, North Carolina",37045,Cardiovascular diseases,0500000US37045,-40.46,0500000US37045
"Columbus County, North Carolina",37047,Cardiovascular diseases,0500000US37047,-40.57,0500000US37047
"Craven County, North Carolina",37049,Cardiovascular diseases,0500000US37049,-51.01,0500000US37049
"Cumberland County, North Carolina",37051,Cardiovascular diseases,0500000US37051,-52.87,0500000US37051
"Currituck County, North Carolina",37053,Cardiovascular diseases,0500000US37053,-53.46,0500000US37053
"Dare County, North Carolina",37055,Cardiovascular diseases,0500000US37055,-53.42,0500000US37055
"Davidson County, North Carolina",37057,Cardiovascular diseases,0500000US37057,-40.47,0500000US37057
"Davie County, North Carolina",37059,Cardiovascular diseases,0500000US37059,-51.83,0500000US37059
"Duplin County, North Carolina",37061,Cardiovascular diseases,0500000US37061,-57.6,0500000US37061
"Durham County, North Carolina",37063,Cardiovascular diseases,0500000US37063,-57.85,0500000US37063
"Edgecombe County, North Carolina",37065,Cardiovascular diseases,0500000US37065,-43.28,0500000US37065
"Forsyth County, North Carolina",37067,Cardiovascular diseases,0500000US37067,-55.64,0500000US37067
"Franklin County, North Carolina",37069,Cardiovascular diseases,0500000US37069,-54.85,0500000US37069
"Gaston County, North Carolina",37071,Cardiovascular diseases,0500000US37071,-48.17,0500000US37071
"Gates County, North Carolina",37073,Cardiovascular diseases,0500000US37073,-53.4,0500000US37073
"Graham County, North Carolina",37075,Cardiovascular diseases,0500000US37075,-31,0500000US37075
"Granville County, North Carolina",37077,Cardiovascular diseases,0500000US37077,-61.18,0500000US37077
"Greene County, North Carolina",37079,Cardiovascular diseases,0500000US37079,-50.15,0500000US37079
"Guilford County, North Carolina",37081,Cardiovascular diseases,0500000US37081,-52.79,0500000US37081
"Halifax County, North Carolina",37083,Cardiovascular diseases,0500000US37083,-49.41,0500000US37083
"Harnett County, North Carolina",37085,Cardiovascular diseases,0500000US37085,-51.56,0500000US37085
"Haywood County, North Carolina",37087,Cardiovascular diseases,0500000US37087,-41.71,0500000US37087
"Henderson County, North Carolina",37089,Cardiovascular diseases,0500000US37089,-45.23,0500000US37089
"Hertford County, North Carolina",37091,Cardiovascular diseases,0500000US37091,-49.37,0500000US37091
"Hoke County, North Carolina",37093,Cardiovascular diseases,0500000US37093,-47.77,0500000US37093
"Hyde County, North Carolina",37095,Cardiovascular diseases,0500000US37095,-49.7,0500000US37095
"Iredell County, North Carolina",37097,Cardiovascular diseases,0500000US37097,-46.5,0500000US37097
"Jackson County, North Carolina",37099,Cardiovascular diseases,0500000US37099,-48.06,0500000US37099
"Johnston County, North Carolina",37101,Cardiovascular diseases,0500000US37101,-55.88,0500000US37101
"Jones County, North Carolina",37103,Cardiovascular diseases,0500000US37103,-44.23,0500000US37103
"Lee County, North Carolina",37105,Cardiovascular diseases,0500000US37105,-54.58,0500000US37105
"Lenoir County, North Carolina",37107,Cardiovascular diseases,0500000US37107,-47.8,0500000US37107
"Lincoln County, North Carolina",37109,Cardiovascular diseases,0500000US37109,-47.57,0500000US37109
"Macon County, North Carolina",37113,Cardiovascular diseases,0500000US37113,-36.77,0500000US37113
"Madison County, North Carolina",37115,Cardiovascular diseases,0500000US37115,-41.99,0500000US37115
"Martin County, North Carolina",37117,Cardiovascular diseases,0500000US37117,-38.94,0500000US37117
"McDowell County, North Carolina",37111,Cardiovascular diseases,0500000US37111,-43.51,0500000US37111
"Mecklenburg County, North Carolina",37119,Cardiovascular diseases,0500000US37119,-57.16,0500000US37119
"Mitchell County, North Carolina",37121,Cardiovascular diseases,0500000US37121,-38.73,0500000US37121
"Montgomery County, North Carolina",37123,Cardiovascular diseases,0500000US37123,-56.61,0500000US37123
"Moore County, North Carolina",37125,Cardiovascular diseases,0500000US37125,-61.25,0500000US37125
"Nash County, North Carolina",37127,Cardiovascular diseases,0500000US37127,-51.86,0500000US37127
"New Hanover County, North Carolina",37129,Cardiovascular diseases,0500000US37129,-55.94,0500000US37129
"Northampton County, North Carolina",37131,Cardiovascular diseases,0500000US37131,-54.19,0500000US37131
"Onslow County, North Carolina",37133,Cardiovascular diseases,0500000US37133,-51.79,0500000US37133
"Orange County, North Carolina",37135,Cardiovascular diseases,0500000US37135,-53.87,0500000US37135
"Pamlico County, North Carolina",37137,Cardiovascular diseases,0500000US37137,-52.44,0500000US37137
"Pasquotank County, North Carolina",37139,Cardiovascular diseases,0500000US37139,-43.85,0500000US37139
"Pender County, North Carolina",37141,Cardiovascular diseases,0500000US37141,-56.83,0500000US37141
"Perquimans County, North Carolina",37143,Cardiovascular diseases,0500000US37143,-42.81,0500000US37143
"Person County, North Carolina",37145,Cardiovascular diseases,0500000US37145,-44.81,0500000US37145
"Pitt County, North Carolina",37147,Cardiovascular diseases,0500000US37147,-55.55,0500000US37147
"Polk County, North Carolina",37149,Cardiovascular diseases,0500000US37149,-49.72,0500000US37149
"Randolph County, North Carolina",37151,Cardiovascular diseases,0500000US37151,-45.11,0500000US37151
"Richmond County, North Carolina",37153,Cardiovascular diseases,0500000US37153,-40.34,0500000US37153
"Robeson County, North Carolina",37155,Cardiovascular diseases,0500000US37155,-48.39,0500000US37155
"Rockingham County, North Carolina",37157,Cardiovascular diseases,0500000US37157,-43.24,0500000US37157
"Rowan County, North Carolina",37159,Cardiovascular diseases,0500000US37159,-40.01,0500000US37159
"Rutherford County, North Carolina",37161,Cardiovascular diseases,0500000US37161,-33.83,0500000US37161
"Sampson County, North Carolina",37163,Cardiovascular diseases,0500000US37163,-51.22,0500000US37163
"Scotland County, North Carolina",37165,Cardiovascular diseases,0500000US37165,-51.53,0500000US37165
"Stanly County, North Carolina",37167,Cardiovascular diseases,0500000US37167,-41.11,0500000US37167
"Stokes County, North Carolina",37169,Cardiovascular diseases,0500000US37169,-41.94,0500000US37169
"Surry County, North Carolina",37171,Cardiovascular diseases,0500000US37171,-43.89,0500000US37171
"Swain County, North Carolina",37173,Cardiovascular diseases,0500000US37173,-39.15,0500000US37173
"Transylvania County, North Carolina",37175,Cardiovascular diseases,0500000US37175,-47.46,0500000US37175
"Tyrrell County, North Carolina",37177,Cardiovascular diseases,0500000US37177,-48.88,0500000US37177
"Union County, North Carolina",37179,Cardiovascular diseases,0500000US37179,-56.92,0500000US37179
"Vance County, North Carolina",37181,Cardiovascular diseases,0500000US37181,-51.58,0500000US37181
"Wake County, North Carolina",37183,Cardiovascular diseases,0500000US37183,-59.25,0500000US37183
"Warren County, North Carolina",37185,Cardiovascular diseases,0500000US37185,-51.01,0500000US37185
"Washington County, North Carolina",37187,Cardiovascular diseases,0500000US37187,-46.52,0500000US37187
"Watauga County, North Carolina",37189,Cardiovascular diseases,0500000US37189,-50.12,0500000US37189
"Wayne County, North Carolina",37191,Cardiovascular diseases,0500000US37191,-56.51,0500000US37191
"Wilkes County, North Carolina",37193,Cardiovascular diseases,0500000US37193,-52.58,0500000US37193
"Wilson County, North Carolina",37195,Cardiovascular diseases,0500000US37195,-55.61,0500000US37195
"Yadkin County, North Carolina",37197,Cardiovascular diseases,0500000US37197,-40.26,0500000US37197
"Yancey County, North Carolina",37199,Cardiovascular diseases,0500000US37199,-38.16,0500000US37199
"Adams County, North Dakota",38001,Cardiovascular diseases,0500000US38001,-45.77,0500000US38001
"Barnes County, North Dakota",38003,Cardiovascular diseases,0500000US38003,-46.95,0500000US38003
"Benson County, North Dakota",38005,Cardiovascular diseases,0500000US38005,-22.34,0500000US38005
"Billings County, North Dakota",38007,Cardiovascular diseases,0500000US38007,-43.82,0500000US38007
"Bottineau County, North Dakota",38009,Cardiovascular diseases,0500000US38009,-50.65,0500000US38009
"Bowman County, North Dakota",38011,Cardiovascular diseases,0500000US38011,-38.85,0500000US38011
"Burke County, North Dakota",38013,Cardiovascular diseases,0500000US38013,-44.33,0500000US38013
"Burleigh County, North Dakota",38015,Cardiovascular diseases,0500000US38015,-49.09,0500000US38015
"Cass County, North Dakota",38017,Cardiovascular diseases,0500000US38017,-51.73,0500000US38017
"Cavalier County, North Dakota",38019,Cardiovascular diseases,0500000US38019,-56.1,0500000US38019
"Dickey County, North Dakota",38021,Cardiovascular diseases,0500000US38021,-50.55,0500000US38021
"Divide County, North Dakota",38023,Cardiovascular diseases,0500000US38023,-47.13,0500000US38023
"Dunn County, North Dakota",38025,Cardiovascular diseases,0500000US38025,-39.6,0500000US38025
"Eddy County, North Dakota",38027,Cardiovascular diseases,0500000US38027,-36.98,0500000US38027
"Emmons County, North Dakota",38029,Cardiovascular diseases,0500000US38029,-38.65,0500000US38029
"Foster County, North Dakota",38031,Cardiovascular diseases,0500000US38031,-44.87,0500000US38031
"Golden Valley County, North Dakota",38033,Cardiovascular diseases,0500000US38033,-44.36,0500000US38033
"Grand Forks County, North Dakota",38035,Cardiovascular diseases,0500000US38035,-45.8,0500000US38035
"Grant County, North Dakota",38037,Cardiovascular diseases,0500000US38037,-42.18,0500000US38037
"Griggs County, North Dakota",38039,Cardiovascular diseases,0500000US38039,-45.01,0500000US38039
"Hettinger County, North Dakota",38041,Cardiovascular diseases,0500000US38041,-49.53,0500000US38041
"Kidder County, North Dakota",38043,Cardiovascular diseases,0500000US38043,-44.57,0500000US38043
"LaMoure County, North Dakota",38045,Cardiovascular diseases,0500000US38045,-55.38,0500000US38045
"Logan County, North Dakota",38047,Cardiovascular diseases,0500000US38047,-44.54,0500000US38047
"McHenry County, North Dakota",38049,Cardiovascular diseases,0500000US38049,-49.39,0500000US38049
"McIntosh County, North Dakota",38051,Cardiovascular diseases,0500000US38051,-45.83,0500000US38051
"McKenzie County, North Dakota",38053,Cardiovascular diseases,0500000US38053,-39.65,0500000US38053
"McLean County, North Dakota",38055,Cardiovascular diseases,0500000US38055,-49.33,0500000US38055
"Mercer County, North Dakota",38057,Cardiovascular diseases,0500000US38057,-39.73,0500000US38057
"Morton County, North Dakota",38059,Cardiovascular diseases,0500000US38059,-44.57,0500000US38059
"Mountrail County, North Dakota",38061,Cardiovascular diseases,0500000US38061,-37.13,0500000US38061
"Nelson County, North Dakota",38063,Cardiovascular diseases,0500000US38063,-33.13,0500000US38063
"Oliver County, North Dakota",38065,Cardiovascular diseases,0500000US38065,-55.46,0500000US38065
"Pembina County, North Dakota",38067,Cardiovascular diseases,0500000US38067,-59.15,0500000US38067
"Pierce County, North Dakota",38069,Cardiovascular diseases,0500000US38069,-39.13,0500000US38069
"Ramsey County, North Dakota",38071,Cardiovascular diseases,0500000US38071,-29.68,0500000US38071
"Ransom County, North Dakota",38073,Cardiovascular diseases,0500000US38073,-48.41,0500000US38073
"Renville County, North Dakota",38075,Cardiovascular diseases,0500000US38075,-41.7,0500000US38075
"Richland County, North Dakota",38077,Cardiovascular diseases,0500000US38077,-48.14,0500000US38077
"Rolette County, North Dakota",38079,Cardiovascular diseases,0500000US38079,-43.34,0500000US38079
"Sargent County, North Dakota",38081,Cardiovascular diseases,0500000US38081,-59.3,0500000US38081
"Sheridan County, North Dakota",38083,Cardiovascular diseases,0500000US38083,-51.84,0500000US38083
"Sioux County, North Dakota",38085,Cardiovascular diseases,0500000US38085,-28.61,0500000US38085
"Slope County, North Dakota",38087,Cardiovascular diseases,0500000US38087,-53.11,0500000US38087
"Stark County, North Dakota",38089,Cardiovascular diseases,0500000US38089,-42.14,0500000US38089
"Steele County, North Dakota",38091,Cardiovascular diseases,0500000US38091,-56.98,0500000US38091
"Stutsman County, North Dakota",38093,Cardiovascular diseases,0500000US38093,-43.45,0500000US38093
"Towner County, North Dakota",38095,Cardiovascular diseases,0500000US38095,-39.3,0500000US38095
"Traill County, North Dakota",38097,Cardiovascular diseases,0500000US38097,-51.04,0500000US38097
"Walsh County, North Dakota",38099,Cardiovascular diseases,0500000US38099,-42.84,0500000US38099
"Ward County, North Dakota",38101,Cardiovascular diseases,0500000US38101,-40.23,0500000US38101
"Wells County, North Dakota",38103,Cardiovascular diseases,0500000US38103,-40.35,0500000US38103
"Williams County, North Dakota",38105,Cardiovascular diseases,0500000US38105,-37.37,0500000US38105
"Adams County, Ohio",39001,Cardiovascular diseases,0500000US39001,-51.12,0500000US39001
"Allen County, Ohio",39003,Cardiovascular diseases,0500000US39003,-40.66,0500000US39003
"Ashland County, Ohio",39005,Cardiovascular diseases,0500000US39005,-44.71,0500000US39005
"Ashtabula County, Ohio",39007,Cardiovascular diseases,0500000US39007,-41.29,0500000US39007
"Athens County, Ohio",39009,Cardiovascular diseases,0500000US39009,-44.15,0500000US39009
"Auglaize County, Ohio",39011,Cardiovascular diseases,0500000US39011,-42.91,0500000US39011
"Belmont County, Ohio",39013,Cardiovascular diseases,0500000US39013,-45.53,0500000US39013
"Brown County, Ohio",39015,Cardiovascular diseases,0500000US39015,-44.23,0500000US39015
"Butler County, Ohio",39017,Cardiovascular diseases,0500000US39017,-51.62,0500000US39017
"Carroll County, Ohio",39019,Cardiovascular diseases,0500000US39019,-40.56,0500000US39019
"Champaign County, Ohio",39021,Cardiovascular diseases,0500000US39021,-47.21,0500000US39021
"Clark County, Ohio",39023,Cardiovascular diseases,0500000US39023,-45.56,0500000US39023
"Clermont County, Ohio",39025,Cardiovascular diseases,0500000US39025,-52.38,0500000US39025
"Clinton County, Ohio",39027,Cardiovascular diseases,0500000US39027,-45.99,0500000US39027
"Columbiana County, Ohio",39029,Cardiovascular diseases,0500000US39029,-56.57,0500000US39029
"Coshocton County, Ohio",39031,Cardiovascular diseases,0500000US39031,-48,0500000US39031
"Crawford County, Ohio",39033,Cardiovascular diseases,0500000US39033,-44.91,0500000US39033
"Cuyahoga County, Ohio",39035,Cardiovascular diseases,0500000US39035,-47.1,0500000US39035
"Darke County, Ohio",39037,Cardiovascular diseases,0500000US39037,-46.65,0500000US39037
"Defiance County, Ohio",39039,Cardiovascular diseases,0500000US39039,-46.35,0500000US39039
"Delaware County, Ohio",39041,Cardiovascular diseases,0500000US39041,-63.64,0500000US39041
"Erie County, Ohio",39043,Cardiovascular diseases,0500000US39043,-53.8,0500000US39043
"Fairfield County, Ohio",39045,Cardiovascular diseases,0500000US39045,-45.5,0500000US39045
"Fayette County, Ohio",39047,Cardiovascular diseases,0500000US39047,-42.14,0500000US39047
"Franklin County, Ohio",39049,Cardiovascular diseases,0500000US39049,-47.78,0500000US39049
"Fulton County, Ohio",39051,Cardiovascular diseases,0500000US39051,-43.55,0500000US39051
"Gallia County, Ohio",39053,Cardiovascular diseases,0500000US39053,-46.03,0500000US39053
"Geauga County, Ohio",39055,Cardiovascular diseases,0500000US39055,-57.28,0500000US39055
"Greene County, Ohio",39057,Cardiovascular diseases,0500000US39057,-54.74,0500000US39057
"Guernsey County, Ohio",39059,Cardiovascular diseases,0500000US39059,-46.29,0500000US39059
"Hamilton County, Ohio",39061,Cardiovascular diseases,0500000US39061,-50.11,0500000US39061
